Filename,T,P,HOA,Metal node,M%,UCV,D,ASA,AVAF,Adsorption
DB0-m9_o7_o18_f0_sra.sym.24,298.0,0.1,5.365888,V,2.38,3633.9,0.782806,600.757,0.11532,0.495695
DB0-m2_o7_o18_f0_pcu.sym.114,338.0,0.26,4.556534,Cu,1.45,4289.33,0.482496,751.2,0.3927,0.288994
DB5-hypotheticalMOF_5000860_2_2_0_12_21_5,338.0,3.2,6.434799,Zn,8.16,3518.1,1.12129,405.031,0.0271,2.83551
DB0-m2_o22_o24_f0_pcu.sym.7,313.0,16.0,7.453296,Cu,2.94,1056.01,1.20043,108.637,0.05076,6.459202
DB0-m3_o52_o159_f0_fsc.sym.46,338.0,3.2,6.679805,Zn,3.03,1708.72,0.82919,350.521,0.19722,4.779906
DB7-ddmof_6056,313.0,16.0,5.6817,Co,4.2,10300.2,0.644648,2090.56,0.30928,18.003159
DB0-m2_o13_o29_f0_pcu.sym.7,338.0,3.2,3.418863,Cu,1.47,4082.09,0.545167,826.662,0.33742,3.874418
DB0-m2_o6_o24_f0_pcu.sym.92,338.0,3.2,5.376466,Cu,1.49,2508.06,0.773429,394.072,0.11978,3.922942
DB0-m29_o91_o150_f0_pts.sym.16,338.0,3.2,5.248836,Fe,2.04,3415.2,0.552547,630.487,0.34806,4.888965
DB5-hypotheticalMOF_5071634_1_0_2_19_21_10,298.0,1.0,5.045279,Cu,1.85,3722.26,0.41489,796.963,0.3965,2.818911
DB0-m15_o13_o86_f0_fsc,298.0,1.0,7.836213,Co,3.7,1178.2,0.922133,181.699,0.21062,4.035863
DB0-m3_o3_o16_f0_pcu.sym.22,338.0,0.26,3.960647,Zn,2.08,4666.4,0.348588,837.077,0.52388,0.281088
DB12-LARPEC_clean,338.0,3.2,7.892812,Zn,9.09,8218.68,1.23133,1408.59,0.10536,6.105936
DB0-m3_o18_o1530_f0_fsc.sym.13,298.0,0.1,5.810349,Zn,2.67,1494.3,0.895004,255.418,0.08682,1.639043
DB0-m2_o6_o24_f0_nbo.sym.16,338.0,0.26,3.108779,Cu,2.8,21835.0,0.345385,3374.64,0.5592,0.162581
DB0-m29_o81_o102_f0_pts.sym.10,313.0,0.4,5.057845,Fe,2.5,2456.38,0.682222,439.341,0.27474,1.154095
DB0-m3_o17_o19_f0_nbo.sym.40,298.0,1.0,4.671219,Zn,2.4,21724.3,0.38807,3555.95,0.51948,2.617858
DB0-m29_o97_o44_f0_pts.sym.31,313.0,0.4,4.73026,Fe,2.2,2739.99,0.625669,564.578,0.28002,1.863663
DB0-m3_o108_o151_f0_fsc,313.0,0.4,6.519369,Zn,3.57,1084.83,1.01213,162.243,0.17412,3.971952
DB0-m2_o18_o18_f0_pcu.sym.74,313.0,16.0,8.125132,Cu,1.69,5262.03,0.695588,936.402,0.12418,16.516641
DB5-hypotheticalMOF_5041174_0_0_1_8_9_1,298.0,1.0,6.014193,Zn,3.7,1086.57,1.09286,168.989,0.09212,1.854322
DB0-m2_o23_o29_f0_nbo.sym.34,313.0,0.4,2.988581,Cu,2.21,55326.0,0.165645,5670.54,0.76356,0.440045
DB5-hypotheticalMOF_6002299_0_0_3_8_15_5,313.0,16.0,7.205756,V,3.33,974.982,1.04284,124.426,0.09684,8.638628
DB0-m3_o3_o14_f0_nbo.sym.60,313.0,0.4,3.362293,Zn,2.16,32804.0,0.275645,4508.83,0.62522,0.460961
DB0-m9_o28_o29_f0_sra.sym.63,313.0,16.0,4.613572,V,1.56,7616.21,0.59344,1096.92,0.3371,18.059124
DB7-ddmof_23552,298.0,0.1,3.740358,Zn,3.26,27397.9,0.26665,4360.18,0.62318,0.284176
DB0-m3_o12_o27_f0_pcu.sym.92,338.0,0.26,4.675123,Zn,2.78,2160.77,0.639063,440.863,0.27476,0.254717
DB0-m29_o85_o470_f0_pts.sym.90,313.0,0.4,6.869233,Fe,2.13,2030.17,0.915896,263.817,0.05238,2.564494
DB0-m2_o2_o2_f0_pcu.sym.10,298.0,1.0,4.955427,Cu,2.04,6360.58,0.492836,1194.54,0.40712,2.656426
DB0-m3_o19_o23_f0_nbo.sym.43,313.0,0.4,3.758322,Zn,3.9,18107.2,0.346533,3332.38,0.54668,0.410172
DB0-m2_o12_o16_f0_pcu.sym.47,298.0,1.0,5.921451,Cu,3.08,1371.36,0.820505,238.417,0.10324,3.384566
DB0-m3_o2_o4_f0_nbo.sym.52,313.0,16.0,3.921636,Zn,2.97,20177.8,0.344653,3501.96,0.54248,19.640283
DB0-m29_o81_o86_f0_pts.sym.61,313.0,0.4,5.564139,Fe,2.2,2429.85,0.700077,433.772,0.25174,1.710369
DB1-ZnN4-SiF6-AZO_No6,313.0,0.4,6.314149,Zn,1.67,1405.28,0.831714,229.267,0.27666,1.863202
DB0-m3_o14_o25_f0_nbo.sym.50,313.0,0.4,4.27007,Zn,3.75,7622.69,0.4138,1456.18,0.48784,0.761631
DB0-m2_o14_o20_f0_nbo.sym.74,338.0,0.26,5.287596,Cu,3.03,13406.4,0.53475,2520.33,0.38588,0.312339
DB0-m3_o23_o24_f0_pcu.sym.10,298.0,0.1,5.52454,Zn,2.63,2548.59,0.697063,537.181,0.23374,0.26414
DB0-m3_o16_o530_f0_fsc.sym.58,313.0,0.4,6.902741,Zn,2.35,1949.86,0.816238,397.523,0.14164,3.831338
DB0-m1_o26_hms-e,313.0,16.0,3.353229,Zn,4.21,31837.1,0.224551,3947.68,0.70364,16.735965
DB0-m3_o12_o27_f0_pcu.sym.96,298.0,1.0,5.006309,Zn,2.44,2157.01,0.629277,431.414,0.26984,2.730108
DB0-m3_o51_o15_f0_fsc.sym.3,313.0,16.0,7.863652,Zn,2.63,1060.59,1.1702,95.8266,0.03856,6.249052
DB0-m3_o9_o26_f0_pcu.sym.38,313.0,16.0,7.060207,Zn,1.72,2796.36,0.598446,601.763,0.20554,18.14376
DB0-m2_o11_o17_f0_pcu.sym.79,313.0,0.4,5.88106,Cu,2.78,1573.28,0.829191,263.36,0.09326,1.701675
DB0-m3_o14_o19_f0_nbo.sym.88,298.0,0.1,4.329046,Zn,5.08,11348.6,0.474433,1967.85,0.47074,0.198329
DB0-m2_o7_o17_f0_nbo.sym.95,338.0,3.2,3.465522,Cu,2.19,36874.7,0.281086,5176.23,0.62984,1.96855
DB0-m3_o440_o159_f0_fsc.sym.80,298.0,1.0,6.116995,Zn,3.17,1545.44,0.771775,319.407,0.18114,3.789216
DB0-m3_o1_o11_f0_pcu.sym.53,298.0,0.1,5.924662,Zn,3.57,1199.16,0.82422,214.306,0.10476,0.634894
DB0-m2_o6_o8_f0_pcu.sym.135,298.0,1.0,5.702044,Cu,1.47,3981.31,0.447222,789.974,0.32248,2.710715
DB0-m2_o7_o21_f0_pcu.sym.41,313.0,0.4,4.559864,Cu,1.45,4047.93,0.537445,761.121,0.31968,0.751304
DB0-m3_o2_o4_f0_nbo.sym.126,338.0,3.2,3.443034,Zn,3.66,20138.0,0.3047,3277.68,0.59154,2.211485
DB0-m3_o146_o20_f0_fsc.sym.20,338.0,3.2,4.952489,Zn,2.94,2318.31,0.699961,519.353,0.25356,3.134539
DB0-m2_o24_o27_f0_nbo.sym.27,313.0,16.0,3.201834,Cu,4.0,17664.0,0.443356,2957.52,0.53814,9.317459
DB7-ddmof_5770,338.0,0.26,4.154829,Co,4.65,8482.18,1.32734,1511.17,0.16142,0.141713
DB0-m3_o51_o14_f0_fsc.sym.54,298.0,0.1,8.48558,Zn,3.12,1043.96,1.12027,101.849,0.0443,1.72384
DB0-m29_o81_o450_f0_pts.sym.87,338.0,0.26,5.018967,Fe,2.04,2656.3,0.647905,519.139,0.24618,0.311078
DB0-m3_o8_o14_f0_pcu.sym.15,338.0,3.2,3.778822,Zn,2.53,2992.8,0.48681,600.622,0.4066,3.026506
DB0-m3_o25_o50_f0_fsc.sym.17,298.0,1.0,6.317287,Zn,3.23,1261.02,1.0761,167.129,0.0534,3.634447
DB0-m2_o14_o14_f0_nbo.sym.38,313.0,0.4,4.35901,Cu,3.85,5068.26,0.573523,1038.2,0.34458,0.675585
DB0-m29_o80_o44_f0_pts.sym.100,313.0,0.4,5.976871,Fe,2.17,2530.73,0.656413,528.926,0.23616,2.242577
DB0-m3_o25_o78_f0_fsc,298.0,0.1,6.431958,Zn,3.45,1268.62,0.896944,215.178,0.1759,1.539005
DB5-hypotheticalMOF_5018507_3_2_0_19_12_0,313.0,16.0,7.99655,Zn,8.16,3486.27,1.12582,344.176,0.02822,5.877614
DB0-m3_o160_o105_f0_fsc.sym.16,313.0,16.0,6.648028,Zn,2.35,2278.06,0.727065,401.346,0.26262,17.028312
DB0-m3_o1_o153_f0_fsc.sym.35,298.0,1.0,9.305875,Zn,3.33,1022.83,1.17168,106.824,0.04254,2.995181
DB5-hypotheticalMOF_5045405_0_0_1_3_14_0,298.0,1.0,5.588322,Zn,3.12,1317.74,0.871135,204.115,0.12926,3.875133
DB0-m3_o520_o159_f0_fsc.sym.82,298.0,0.1,7.381444,Zn,2.0,1730.68,1.11244,213.884,0.05464,1.129429
DB0-m2_o6_o16_f0_pcu.sym.75,338.0,0.26,4.435332,Cu,1.79,3056.62,0.537847,642.501,0.24192,0.304929
DB0-m29_o93_o1510_f0_pts.sym.51,298.0,1.0,3.882508,Fe,2.08,3708.11,0.469505,705.526,0.40306,1.993522
DB0-m3_o11_o16_f0_pcu.sym.46,298.0,0.1,5.164126,Zn,3.45,1450.05,0.743456,269.67,0.18698,0.413563
DB0-m2_o24_o29_f0_nbo.sym.64,298.0,1.0,3.307778,Cu,2.44,24811.5,0.344171,4142.49,0.5606,1.387411
DB0-m3_o3_o26_f0_pcu.sym.100,298.0,1.0,4.043096,Zn,1.64,6171.95,0.323872,1002.3,0.55368,1.971906
DB0-m2_o2_o28_f0_pcu.sym.23,338.0,3.2,3.863348,Cu,1.82,4862.41,0.443235,947.604,0.46696,2.726447
DB0-m3_o9_o9_f0_nbo.sym.54,338.0,3.2,5.517111,Zn,2.54,5249.16,0.758066,773.893,0.20036,4.812981
DB0-m2_o4_o14_f0_nbo.sym.92,313.0,0.4,4.084727,Cu,4.35,5010.14,0.549111,1032.24,0.37536,0.372623
DB5-hypotheticalMOF_5051369_1_0_1_27_2_6,298.0,1.0,4.844269,Zn,2.67,3160.5,0.511949,587.618,0.38326,2.220667
DB0-m2_o12_o13_f0_pcu.sym.21,298.0,0.1,5.512189,Cu,3.33,1270.05,0.817862,227.294,0.11356,0.491085
DB0-m2_o14_o23_f0_pcu.sym.75,338.0,3.2,5.881618,Cu,2.63,1636.07,0.785272,326.072,0.14232,4.422123
DB0-m3_o2_o5_f0_nbo.sym.13,313.0,0.4,3.741279,Zn,3.3,17101.4,0.374746,3227.31,0.5052,0.480388
DB0-m3_o20_o510_f0_fsc.sym.8,313.0,16.0,6.532262,Zn,4.76,1425.73,0.693075,286.388,0.30242,19.017389
DB0-m3_o152_o18_f0_fsc.sym.18,298.0,0.1,6.869484,Zn,2.78,1480.32,0.954989,244.387,0.0753,1.59294
DB0-m2_o22_o22_f0_nbo.sym.47,298.0,0.1,4.222912,Cu,3.03,4917.54,0.704594,927.603,0.315,0.153517
DB0-m3_o18_o150_f0_fsc.sym.75,338.0,0.26,5.674686,Zn,2.78,1735.36,0.778313,385.704,0.13322,1.188423
DB1-Cu2O8-irmof10_A-irmof16_A_No551,298.0,1.0,3.737005,Cu,2.94,17136.1,0.290565,2973.62,0.60392,1.272216
DB0-m3_o3_o7_f0_pcu.sym.7,338.0,3.2,4.152894,Zn,1.25,6288.01,0.376058,1027.93,0.48964,2.616453
DB5-hypotheticalMOF_35418_1_0_2_14_17_0,298.0,1.0,4.511233,Cu,2.63,2552.92,0.512376,519.1,0.36674,2.283024
DB5-hypotheticalMOF_5050508_1_1_1_23_15_8,338.0,0.26,6.913313,Zn,2.94,3120.59,0.886842,466.096,0.0325,1.951299
DB0-m3_o7_o17_f0_pcu.sym.116,338.0,0.26,5.226174,Zn,1.45,4485.1,0.542702,899.377,0.35072,0.58517
DB0-m3_o13_o150_f0_fsc.sym.49,313.0,16.0,9.017492,Zn,2.33,1458.24,0.996951,119.545,0.02464,7.637025
DB6-cuf_6923,298.0,0.1,4.458012,Cu,2.04,3443.79,0.534142,742.279,0.3473,0.223578
DB0-m3_o8_o21_f0_pcu.sym.105,313.0,0.4,3.910616,Zn,2.33,3848.61,0.446689,887.721,0.40102,0.550599
DB5-hypotheticalMOF_5087_3_1_0_1_21_0,298.0,0.1,4.494273,Zn,7.27,3524.99,0.768735,884.162,0.1723,0.254989
DB0-m3_o4_o46_f0_fsc.sym.12,313.0,0.4,7.311208,Zn,4.35,692.278,1.36031,46.5742,0.02014,3.093407
DB0-m2_o8_o23_f0_pcu.sym.136,298.0,0.1,5.183949,Cu,1.49,4168.23,0.618296,765.614,0.34226,0.217418
DB0-m2_o17_o29_f0_pcu.sym.73,313.0,16.0,6.596121,Cu,0.72,5626.88,0.669721,905.98,0.2434,16.692694
DB0-m2_o1_o24_f0_nbo.sym.116,338.0,3.2,5.613159,Cu,2.54,4974.14,0.944441,672.731,0.14252,2.695681
DB12-QIZLIW_clean,298.0,1.0,6.637247,Cu,9.09,6947.14,1.52092,929.307,0.0813,1.897718
DB6-cuf_7027,313.0,16.0,5.336675,Cu,2.04,2802.87,0.579323,626.557,0.29774,19.744325
DB5-hypotheticalMOF_5074737_1_0_2_6_14_6,313.0,16.0,7.228413,Cu,2.27,2770.39,0.623271,624.545,0.27896,20.662866
DB1-Zn2O8N2-irmof7_A-NiC4_No1,338.0,3.2,7.973604,Zn,3.23,2267.9,1.00937,367.501,0.07436,5.362514
DB1-Zn2O8-mof177-TDPAT_No103,298.0,1.0,3.340589,Zn,2.78,32053.1,0.299994,4540.41,0.64568,1.505027
DB0-m2_o14_o17_f0_pcu.sym.39,313.0,16.0,9.151182,Cu,2.41,1521.97,0.927173,247.002,0.08106,10.571365
DB0-m3_o9_o17_f0_nbo.sym.125,338.0,3.2,4.259184,Zn,2.78,7191.06,0.535297,1408.97,0.3638,4.09339
DB0-m3_o25_o114_f0_fsc.sym.2,338.0,3.2,7.03779,Zn,3.7,1146.51,0.94172,196.305,0.1353,6.763276
DB0-m2_o1_o17_f0_pcu.sym.27,338.0,0.26,6.020735,Cu,2.7,1539.83,1.09945,203.089,0.07148,0.654151
DB0-m3_o16_o23_f0_pcu.sym.136,313.0,16.0,6.658585,Zn,2.33,2686.95,0.568259,617.329,0.26344,23.625796
DB7-ddmof_1506,338.0,0.26,3.542332,Ni,7.41,16825.9,0.836268,3421.02,0.35876,0.096959
DB0-m2_o9_o15_f0_nbo.sym.31,338.0,3.2,5.219787,Cu,2.8,5083.9,0.730029,870.65,0.22518,4.309353
DB5-hypotheticalMOF_5014549_1_0_0_3_1_1,338.0,3.2,4.596946,Zn,7.27,1685.13,0.867026,397.162,0.1836,2.404302
DB0-m3_o3_o25_f0_pcu.sym.106,298.0,1.0,4.209429,Zn,1.52,5649.27,0.396178,1139.52,0.45672,2.035646
DB0-m3_o3_o24_f0_nbo.sym.20,313.0,16.0,2.928048,Zn,2.75,32475.7,0.226422,4423.81,0.6743,17.665224
DB0-m29_o90_o151_f0_pts.sym.48,338.0,0.26,4.368763,Fe,2.0,3563.91,0.512747,717.588,0.34944,0.35094
DB0-m2_o18_o21_f0_pcu.sym.61,313.0,16.0,7.388898,Cu,2.17,2595.44,0.584697,538.882,0.26382,20.616968
DB0-m3_o105_o4_f0_fsc.sym.21,338.0,3.2,6.541705,Zn,2.63,1578.98,0.859637,280.745,0.14354,6.627016
DB12-ANONAT_manual,338.0,0.26,5.001346,Cu,3.57,2975.55,0.800823,649.767,0.18606,0.659857
DB12-APARAM_clean,313.0,16.0,6.572756,Mn,1.64,3299.26,0.965457,311.38,0.16034,7.572826
DB0-m3_o11_o29_f0_pcu.sym.78,298.0,0.1,4.508945,Zn,2.11,3049.45,0.542118,771.307,0.2877,0.3768
DB0-m29_o88_o90_f0_pts.sym.119,313.0,0.4,5.524618,Fe,2.15,2736.24,0.631973,566.858,0.25266,1.32923
DB15-qzd_N29_E85_opt,313.0,16.0,7.731114,Mn,4.17,3748.15,0.809592,680.106,0.11372,13.335409
DB0-m1_o2_nia,298.0,1.0,3.432666,Zn,4.82,18087.7,0.366558,3305.88,0.54326,1.163644
DB5-hypotheticalMOF_26794_1_1_1_22_21_0,313.0,16.0,4.323726,Zn,2.86,3455.32,0.754857,747.305,0.09124,14.800299
DB5-hypotheticalMOF_5077956_3_1_2_27_20_0,338.0,0.26,5.238984,Cu,2.27,4411.87,0.641217,1035.07,0.09554,0.53153
DB1-Cu2O8N2-fum_A-irmof6_A_No8,338.0,0.26,6.673151,Cu,5.13,651.871,1.2109,98.5312,0.06442,1.445206
DB0-m2_o4_o29_f0_nbo.sym.42,313.0,0.4,3.911035,Cu,2.26,25923.9,0.353516,5329.53,0.50276,0.570339
DB5-hypotheticalMOF_5018988_3_1_0_19_15_2,313.0,16.0,6.090154,Zn,5.97,5238.98,0.711714,1346.17,0.19046,16.821627
DB0-m2_o10_ssd,338.0,0.26,3.489661,Cu,9.09,17755.0,0.597969,3636.19,0.41878,0.167596
DB0-m2_o11_o23_f0_pcu.sym.140,338.0,0.26,5.006761,Cu,3.28,1689.95,0.729645,372.927,0.12808,0.349937
DB0-m2_o25_o27_f0_pcu.sym.36,313.0,0.4,4.325195,Cu,2.5,4437.88,0.32544,849.421,0.5343,0.623446
DB0-m29_o88_o470_f0_pts.sym.60,313.0,0.4,4.946505,Fe,2.11,2287.88,0.68256,422.722,0.20012,1.264041
DB0-m3_o46_o159_f0_fsc.sym.56,298.0,0.1,7.012211,Zn,3.45,1007.07,1.19249,134.958,0.06964,2.389264
DB0-m2_o31_o7_jea,298.0,0.1,3.142821,Cu,5.0,4968.31,0.35989,971.931,0.53228,0.1395
DB0-m2_o6_o6_f0_nbo.sym.8,338.0,0.26,3.69673,Cu,2.04,32955.8,0.273249,5817.75,0.5713,0.278555
DB6-cuf_8395,338.0,3.2,4.000414,Cu,1.85,3432.88,0.538802,716.666,0.32892,2.530388
DB1-Zn4O13-BDC_A-DPAC_A_No52,313.0,0.4,3.257236,Zn,5.19,19589.8,0.377737,3219.96,0.56474,0.295857
DB1-Zn2O8N2-AZO_A-irmof7_A_No199,338.0,0.26,4.487361,Zn,2.7,3079.66,0.652819,616.06,0.3475,0.249058
DB0-m29_o99_o1500_f0_pts.sym.84,338.0,0.26,3.593885,Fe,2.27,3374.88,0.477448,625.87,0.403,0.246323
DB0-m3_o18_o20_f0_pcu.sym.31,338.0,0.26,4.065685,Zn,2.27,3299.45,0.509049,712.069,0.36492,0.301444
DB0-m2_o3_o25_f0_pcu.sym.27,313.0,16.0,4.413926,Cu,1.92,5511.25,0.3567,986.533,0.53322,20.077477
DB0-m9_o7_o18_f0_sra.sym.9,298.0,1.0,5.434074,V,2.44,3635.6,0.760495,605.23,0.1681,2.83391
DB0-m18_o28_o137_f0_fsc,338.0,0.26,6.439647,Fe,2.33,2358.85,0.657774,403.356,0.264,0.899623
DB0-m2_o1_o11_f0_pcu.sym.42,313.0,0.4,7.297082,Cu,3.03,1136.83,1.05112,107.748,0.0261,2.861447
DB5-hypotheticalMOF_6003120_0_0_3_3_18_13,338.0,3.2,5.368832,V,4.35,1003.75,0.896981,164.56,0.1357,3.340443
DB0-m3_o146_o158_f0_fsc.sym.86,338.0,3.2,5.654231,Zn,1.75,2419.97,0.772434,408.19,0.1153,5.54175
DB0-m29_o84_o45_f0_pts.sym.68,298.0,1.0,6.366083,Fe,2.17,1989.46,0.794934,346.643,0.12648,3.911507
DB6-pMOF_221,298.0,1.0,4.084461,Cu,2.7,2894.66,0.438105,582.723,0.43552,2.092975
DB0-m3_o470_o23_f0_fsc.sym.33,313.0,16.0,10.074087,Zn,2.74,1312.38,1.08977,119.882,0.019,9.483648
DB0-m3_o11_o23_f0_nbo.sym.90,298.0,0.1,3.438184,Zn,4.92,7800.19,0.360413,1402.05,0.57966,0.123688
DB0-m3_o104_o25_f0_fsc.sym.61,298.0,1.0,10.151446,Zn,3.03,1126.04,1.10496,133.799,0.04676,4.576883
DB0-m2_o8_o11_f0_pcu.sym.2,313.0,0.4,3.736583,Cu,2.56,2910.9,0.442516,606.515,0.42272,0.479552
DB0-m3_o1500_o20_f0_fsc.sym.77,338.0,3.2,6.371732,Zn,3.57,1608.08,0.717882,388.911,0.19092,6.441431
DB0-m3_o156_o1510_f0_fsc.sym.52,313.0,16.0,7.868289,Zn,1.69,2903.91,0.627769,756.981,0.18892,19.992309
DB0-m29_o99_o147_f0_pts.sym.112,313.0,0.4,5.003351,Fe,2.44,2331.26,0.701755,471.398,0.23056,1.178111
DB1-Zn2O8N2-fum_A-irmof8_A_No11,338.0,0.26,5.393901,Zn,5.0,918.872,0.941597,174.819,0.1318,0.677596
DB0-m3_o160_o146_f0_fsc.sym.77,338.0,3.2,6.207506,Zn,1.5,2435.73,0.911441,357.732,0.05392,4.303839
DB0-m29_o91_o470_f0_pts.sym.38,313.0,0.4,5.384658,Fe,2.06,2744.12,0.662263,678.457,0.19548,1.790742
DB0-m2_o9_o25_f0_nbo.sym.120,313.0,0.4,4.346077,Cu,2.56,7382.55,0.538985,1514.97,0.34348,0.750365
DB0-m2_o12_o15_f0_pcu.sym.1,298.0,0.1,5.304093,Cu,3.85,1051.97,0.927352,186.455,0.09608,1.067396
DB0-m3_o13_o27_f0_pcu,313.0,16.0,4.052741,Zn,2.44,4614.63,0.324382,777.592,0.56288,20.630548
DB0-m3_o14_o20_f0_nbo.sym.7,338.0,3.2,4.011662,Zn,5.08,13558.9,0.519347,2414.69,0.47388,2.437574
DB0-m29_o80_o172_f0_pts.sym.91,338.0,0.26,4.365483,Fe,1.61,6074.51,0.823347,1250.26,0.36016,0.146018
DB0-m3_o155_o1500_f0_fsc.sym.4,338.0,0.26,4.907628,Zn,2.5,2197.88,0.702902,376.916,0.28132,0.515025
DB1-Uio66Zr-irmof10_A-irmof14_A_No119,313.0,0.4,5.715163,Zr,2.86,4791.32,0.815426,934.111,0.19392,3.730216
DB0-m2_o3_o14_f0_pcu.sym.27,298.0,0.1,5.417065,Cu,1.85,3778.96,0.454354,710.351,0.4108,0.388107
DB1-Zn2O8-irmof8_A-mof180_No1,298.0,0.1,4.352175,Zn,4.35,3486.61,0.532587,862.581,0.33414,0.307493
DB0-m2_o6_o9_f0_nbo.sym.29,313.0,16.0,3.274575,Cu,3.8,22148.8,0.397577,3672.89,0.5805,10.601549
DB0-m29_o80_o151_f0_pts.sym.44,298.0,1.0,5.103054,Fe,1.98,3173.02,0.596839,597.262,0.29318,4.092841
DB0-m3_o149_o23_f0_fsc.sym.18,338.0,3.2,6.562919,Zn,3.51,1301.59,1.02064,236.603,0.09442,4.64962
DB0-m29_o99_o510_f0_pts.sym.110,313.0,0.4,4.602949,Fe,2.08,2943.38,0.588075,630.385,0.27638,0.897574
DB0-m2_o7_o15_f0_pcu.sym.7,313.0,16.0,5.225072,Cu,1.79,3123.75,0.571975,549.89,0.32828,18.417667
DB7-ddmof_21784,298.0,1.0,3.124765,Cd,1.24,37710.4,0.154403,3409.67,0.78256,1.424845
DB0-m3_o1_o90_f0_fsc.sym.9,313.0,0.4,6.449446,Zn,4.17,953.46,1.13746,147.376,0.12878,3.308134
DB1-Zn2O8N2-DPAC_A-irmof20_A_No292,338.0,0.26,3.744993,Zn,2.7,8904.22,0.373605,1484.65,0.55518,0.234119
DB0-m2_o3_o20_f0_nbo.sym.20,298.0,0.1,2.199865,Cu,3.45,42731.1,0.186409,4578.6,0.76342,0.135165
DB0-m3_o160_o1490_f0_fsc.sym.58,313.0,0.4,6.495436,Zn,2.7,1218.47,1.06212,173.034,0.0726,2.99673
DB0-m3_o17_o430_f0_fsc.sym.11,313.0,16.0,6.121386,Zn,3.03,1686.44,0.867711,340.261,0.18038,13.667407
DB0-m2_o19_o23_f0_nbo.sym.87,298.0,0.1,2.959835,Cu,4.11,17680.6,0.348662,3471.79,0.5362,0.107141
DB0-m3_o12_o28_f0_pcu.sym.77,338.0,3.2,5.247377,Zn,1.72,2704.47,0.658047,524.51,0.13958,5.468607
DB0-m2_o20_o25_f0_nbo.sym.1,313.0,0.4,2.07327,Cu,6.67,25052.0,0.188232,2984.7,0.74468,0.280873
DB0-m2_o13_o29_f0_pcu.sym.9,313.0,0.4,3.81823,Cu,1.79,4049.6,0.475667,939.369,0.37356,0.759304
DB1-Cu2N8-ADC_B-fum_B_No112,313.0,16.0,8.262032,Cu,6.67,3041.58,1.28648,421.72,0.10886,7.612232
DB0-m3_o17_o150_f0_fsc.sym.64,313.0,16.0,8.106408,Zn,1.75,1717.52,0.92985,132.945,0.01932,7.167009
DB6-cuf_3363,298.0,0.1,4.368283,Cu,2.22,3208.96,0.583578,650.809,0.36314,0.253959
DB0-m3_o8_o27_f0_pcu.sym.3,298.0,0.1,4.239456,Zn,1.59,5308.58,0.344037,905.845,0.5216,0.274234
DB0-m3_o145_o23_f0_fsc.sym.43,313.0,16.0,6.752493,Zn,2.25,1831.59,0.774715,284.605,0.23444,15.469026
DB0-m3_o430_o22_f0_fsc.sym.30,338.0,0.26,6.651573,Zn,2.7,1146.77,1.10243,122.867,0.04964,0.698756
DB0-m2_o3_o22_f0_nbo.sym.81,338.0,0.26,2.826813,Cu,2.97,31713.0,0.292628,4031.57,0.68148,0.144439
DB15-pcu_N108_E218_opt,298.0,1.0,4.535668,Zn,3.03,5531.9,0.343711,961.606,0.54722,2.932311
DB0-m3_o6_o23_f0_nbo.sym.21,298.0,0.1,3.123364,Zn,4.38,16690.6,0.170464,1909.34,0.75598,0.134676
DB5-hypotheticalMOF_5065565_3_0_2_15_12_7,298.0,1.0,3.083719,Cu,6.06,1700.13,0.479875,409.582,0.4014,0.965563
DB0-m3_o113_o23_f0_fsc.sym.17,313.0,0.4,7.858948,Zn,2.99,1137.85,1.05993,162.405,0.0736,3.546907
DB0-m3_o13_o28_f0_pcu.sym.21,298.0,1.0,4.606508,Zn,2.22,3639.78,0.463289,797.9,0.41976,2.843777
DB0-m3_o22_o23_f0_nbo.sym.105,298.0,0.1,4.910086,Zn,2.22,7440.96,0.618397,1462.42,0.29954,0.414518
DB0-m3_o510_o22_f0_fsc.sym.69,313.0,0.4,9.187415,Zn,2.6,1022.61,1.24445,84.4643,0.02848,3.258975
DB0-m2_o17_o21_f0_pcu.sym.38,338.0,0.26,5.914794,Cu,1.64,2826.93,0.670918,586.86,0.1116,0.912787
DB0-m3_o21_o43_f0_fsc,313.0,16.0,6.272498,Zn,4.76,1441.91,0.643864,313.64,0.30054,21.348007
DB0-m9_o6_o23_f0_sra.sym.53,338.0,3.2,4.763863,V,3.74,3260.92,0.606267,576.522,0.30028,3.538098
DB0-m3_o149_o14_f0_fsc.sym.4,313.0,16.0,9.556053,Zn,4.08,860.114,1.24833,101.482,0.05798,6.751988
DB12-QOWRAV12_clean,313.0,0.4,5.885858,Cu,3.03,19519.4,0.722396,3851.65,0.23388,2.42422
DB6-cuf_6717,313.0,16.0,4.513541,Cu,1.89,4115.46,0.453478,756.791,0.4256,19.90961
DB1-Cu2O8-mof177-mofHTB_No431,298.0,1.0,3.124086,Cu,2.91,34494.0,0.285047,4636.8,0.65872,0.949439
DB12-HAMJOW_clean,313.0,16.0,7.938918,Zn,3.33,2534.87,0.916107,431.757,0.07706,12.503346
DB0-m3_o460_o158_f0_fsc.sym.11,313.0,0.4,8.341078,Zn,3.57,1002.72,1.58119,142.024,0.0705,4.026532
DB0-m29_o97_o148_f0_pts.sym.12,298.0,0.1,5.641641,Fe,2.41,2356.76,0.699877,513.496,0.23868,1.004042
DB0-m9_o28_o29_f0_sra.sym.87,338.0,3.2,6.14779,V,1.65,7622.01,0.566384,1067.12,0.41344,4.782845
